0,14496,3792,-1916,598,-3692,15463
0,8728,1884,-2156,8218,-2298,4519
0,6724,5480,-1428,27331,-1556,-787
0,8804,10812,-1072,5473,3638,-6802
0,13748,5380,-3520,-8962,2825,-20150
0,13628,3580,-2668,4992,-213,-29376
0,15304,2132,-3324,-2358,-1851,-32768
0,14188,-484,-3020,1672,-2549,-32768
0,12112,-344,-3464,3561,-4502,-30514
0,10424,-1444,-2652,-4120,-3980,-26248
0,7088,-3416,-3016,224,-3064,-17512
0,6724,-2508,-2944,5423,-3791,-8830
0,7508,-1948,-2852,2418,-2060,3037
0,6752,-948,-3492,-233,-830,13559
0,8348,-732,-4420,-3587,190,23058
0,11864,-1048,-5844,4441,2320,31894
0,13604,324,-5860,9125,3505,32767
0,14212,1292,-6548,5716,182,30311
0,13916,2000,-5244,-5088,-3779,20834
0,12224,1444,-4676,-3384,-5809,18684
0,10728,2264,-4076,13436,-4570,16081
0,9204,3444,-3628,12490,-1732,10710
0,7916,3748,-2784,15978,-454,1238
0,8784,4056,-3184,9418,836,-7100
0,8472,2596,-2940,5806,719,-13871
0,8608,2508,-2620,7311,-3844,-19894
0,13408,2436,-2252,-2098,-4119,-24445
0,13068,412,-2520,-3007,-4312,-26465
0,12712,492,-2896,636,-5538,-27444
0,11616,760,-2776,-668,-6500,-25850
0,11140,48,-3264,-4118,-5803,-24397
0,10172,-1228,-3284,-4014,-6105,-20881
0,8600,-4484,-2600,-5034,-2215,-10705
0,5348,-4268,-4272,-3723,331,1836
0,8304,-3780,-3376,-5429,186,10618
0,8820,-3152,-4340,-4240,791,20070
0,11896,-2068,-4540,1883,740,29892
0,15140,-1184,-5372,3477,2626,32767
0,17396,-316,-5488,3172,3675,32767
0,16008,204,-5836,-8323,1788,32767
0,15592,-1000,-5060,-5079,-4272,30047
0,11672,1316,-2120,11772,-4533,26355
0,7732,3644,-56,25163,-1730,16918
0,4908,4960,1760,19358,4040,4072
0,4288,4100,736,11830,5801,-5411
0,5852,1960,-488,2803,4323,-14723
0,7936,-420,-952,452,-267,-24787
0,12292,-2796,-796,3160,-4284,-30950
0,9704,-6356,644,3086,-3106,-27170
0,8996,-8552,-152,2663,-507,-16423
0,9884,-10884,1696,-5650,-691,-5316
0,10052,-12292,-692,-2686,-3216,4825
0,10212,-10152,568,830,-4250,12924
0,10168,-8644,-680,4733,-3931,19567
0,10164,-5500,-920,7504,-4312,23418
0,8908,-2984,-1192,7782,-5569,23191
0,7092,-2288,-2388,10343,-6053,17990
0,6104,-76,-3456,20050,-9596,12902
0,5592,60,-2760,17086,-11297,7508
0,6360,284,-2176,17885,-14400,3511
0,8376,596,-2144,13623,-14398,54
0,8444,-432,-1768,10107,-12151,-3269
0,8444,780,-1944,10301,-9869,-5172
0,9336,176,-2508,7444,-7231,-8772
0,10084,396,-2096,15535,-7619,-12345
0,10216,2300,-2212,12874,-7292,-13949
0,11216,2204,-2948,4417,-4703,-15847
0,10720,1424,-3548,8629,-5736,-18221
0,10648,1564,-2960,10572,-7720,-20016
0,9924,1224,-2648,12029,-8532,-19226
0,8800,1276,-2540,8448,-7687,-17016
0,7600,-760,-1296,-1560,-3701,-12809
